id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,language,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,thumbnail,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
1620739073273905152,1620739073273905152,2023-02-01 11:01:21 UTC,2023-02-01,11:01:21,+0000,481338876,ubeconomics,UB School of Economics,,"🆕#WorkingPaper: “Energy Firms in Emerging Markets: Systemic Risk and Diversification Opportunities” by Helena Chuliá Soler, Jordi Muñoz Mendoza, and @JorgeMarioUribe.  Read the full text👉🏻  https://t.co/PnTxhXpcMS #EconTwitter #Energy #EnergyIndustries  https://t.co/FUwaEw9R93",en,"[{'screen_name': 'jorgemariouribe', 'name': 'jorge m. uribe', 'id': '129258821'}]",['http://hdl.handle.net/2445/190500'],['https://pbs.twimg.com/media/Fn4FmMHXwAAltbD.png'],0,2,4,"['workingpaper', 'econtwitter', 'energy', 'energyindustries']",[],https://twitter.com/ubeconomics/status/1620739073273905152,False,,1,https://pbs.twimg.com/media/Fn4FmMHXwAAltbD.png,,,,,,,[],,,,
1620738775050502145,1620738775050502145,2023-02-01 11:00:10 UTC,2023-02-01,11:00:10,+0000,1100859421,royaleconsoc,Royal Economic Society,,⏰One week left before early bird bookings closes! Don’t forget to register for the @RoyalEconSoc &amp; @ScotEconSoc Annual Conference 2023.  📅3-5 April 2023 📍@UofGlasgow Register👉 https://t.co/lwpfrguHxA  #EconTwitter #RESSES2023 #RES2023  https://t.co/J4DneCdAn8,en,"[{'screen_name': 'royaleconsoc', 'name': 'royal economic society', 'id': '1100859421'}, {'screen_name': 'scoteconsoc', 'name': 'scottish economic society', 'id': '795722636634497024'}, {'screen_name': 'uofglasgow', 'name': 'university of glasgow', 'id': '19760151'}]",['https://bit.ly/3YnTV2D'],['https://pbs.twimg.com/media/Fn4FU8cX0AQ-F70.jpg'],0,0,3,"['econtwitter', 'resses2023', 'res2023']",[],https://twitter.com/RoyalEconSoc/status/1620738775050502145,False,,1,https://pbs.twimg.com/media/Fn4FU8cX0AQ-F70.jpg,,,,,,,[],,,,
1620737628797825024,1620737628797825024,2023-02-01 10:55:37 UTC,2023-02-01,10:55:37,+0000,877874228741230596,mr_farzanegan,Mohammad R. Farzanegan,,"Our new #OpenAccess study in Empir Econ @SpringerNature :  Higher gov't economic support leads to increased consumer confidence during #COVID19. Income support is strongest, while debt/contract relief is effective in emerging economies.   https://t.co/OBnQkaKnxK #EconTwitter #OECD  https://t.co/YcuT0oBCty",en,"[{'screen_name': 'springernature', 'name': 'springer nature', 'id': '253588542'}]",['https://rdcu.be/c4CQ4'],['https://pbs.twimg.com/media/Fn4AipbWYAAkXbh.jpg'],0,0,6,"['openaccess', 'covid19', 'econtwitter', 'oecd']",[],https://twitter.com/MR_Farzanegan/status/1620737628797825024,False,,1,https://pbs.twimg.com/media/Fn4AipbWYAAkXbh.jpg,,,,,,,[],,,,
1620736727697719297,1620736727697719297,2023-02-01 10:52:02 UTC,2023-02-01,10:52:02,+0000,1035596672825524226,climentqd,Climent Quintana-Domeque 💙 BLM 💙,,"""Real‐Time Monitoring of Bubbles and Crashes""   (by Emily J. Whitehouse, David I. Harvey, Stephen J. Leybourne)  New in the Oxford Bulletin of Economics &amp; Statistics (@OxfordEconDept @WileyEconomics)  #bubbles #crashes #realtime #monitoring #EconTwitter   https://t.co/dQIyeSkSuw",en,"[{'screen_name': 'oxfordecondept', 'name': 'department of economics, oxford', 'id': '1181322211040354304'}, {'screen_name': 'wileyeconomics', 'name': 'wiley economics', 'id': '344679905'}]",['https://onlinelibrary.wiley.com/doi/10.1111/obes.12540#.Y9pD888S03o.twitter'],[],0,1,3,"['bubbles', 'crashes', 'realtime', 'monitoring', 'econtwitter']",[],https://twitter.com/ClimentQD/status/1620736727697719297,False,,0,,,,,,,,[],,,,
1620733885205078016,1620733885205078016,2023-02-01 10:40:44 UTC,2023-02-01,10:40:44,+0000,1110521407346216961,econ_tribute,ECONtribute,,"Welcome to our new Cluster hire #ZainabIftikhar @UniBonn! Zainab's research focuses on international migration, family and labour economics. Happy to have her on board! More about Zainab 👉   https://t.co/OPEpHlNt3J #EconTwitter @dfg_public @WiSoUniCologne @UniCologne  https://t.co/9cX7W58uSY",en,"[{'screen_name': 'unibonn', 'name': 'rheinische friedrich-wilhelms-universität bonn', 'id': '80858333'}, {'screen_name': 'dfg_public', 'name': 'dfg public', 'id': '4849873473'}, {'screen_name': 'wisounicologne', 'name': 'wisofakultät_uniköln', 'id': '1545160885'}, {'screen_name': 'unicologne', 'name': 'universität zu köln', 'id': '21084942'}]",['https://t1p.de/cd3q2'],['https://pbs.twimg.com/media/Fn3_oeGWAAAO-HJ.jpg'],0,3,11,"['zainabiftikhar', 'econtwitter']",[],https://twitter.com/ECON_tribute/status/1620733885205078016,False,,1,https://pbs.twimg.com/media/Fn3_oeGWAAAO-HJ.jpg,,,,,,,[],,,,
1620731267984547840,1620731267984547840,2023-02-01 10:30:20 UTC,2023-02-01,10:30:20,+0000,229793087,fundacioieb,IEB,,"📃 #WorkingPaper on #Cities  ""The Role of Historic Amenities in Shaping Cities""  By ✍️ @miquelangelgl &amp; @eviladecans  📝 Full text:  https://t.co/gVVHW36aWp  #EconTwitter  https://t.co/vb0ndiwFIw",en,"[{'screen_name': 'miquelangelgl', 'name': 'miquel-àngel garcia lópez', 'id': '1141814784737861633'}, {'screen_name': 'eviladecans', 'name': 'elisabet viladecans-marsal', 'id': '134594969'}]",['https://my.mtr.cool/iaumugndyy'],['https://pbs.twimg.com/media/Fn3-f2OX0AERoj8.jpg'],0,1,5,"['workingpaper', 'cities', 'econtwitter']",[],https://twitter.com/FundacioIEB/status/1620731267984547840,False,,1,https://pbs.twimg.com/media/Fn3-f2OX0AERoj8.jpg,,,,,,,[],,,,
1620724598294585345,1620724576513671174,2023-02-01 10:03:50 UTC,2023-02-01,10:03:50,+0000,1420382482273296391,rationalitycrc,CRC Rationality & Competition,,"How do #regret and #timepressure alter #search behavior?  Felix Klimm, @MagratheanTimes, @TimmOpitz, @simeonschudy study this in a new article in the Journal of Economics Behavior &amp; Organization:  https://t.co/cGGQfzF5iM (2/5)  @ECONMunich @mpi_inno_comp @univienna #EconTwitter",en,"[{'screen_name': 'magratheantimes', 'name': 'martin kocher', 'id': '183994112'}, {'screen_name': 'timmopitz', 'name': 'timm opitz', 'id': '989806036419833858'}, {'screen_name': 'simeonschudy', 'name': 'simeon schudy🏳️\u200d🌈🇺🇦', 'id': '1435152925739962374'}, {'screen_name': 'econmunich', 'name': 'lmu department of economics', 'id': '1481293061686804483'}, {'screen_name': 'mpi_inno_comp', 'name': 'max planck institute for innovation & competition', 'id': '1118500484589989888'}, {'screen_name': 'univienna', 'name': 'universität wien', 'id': '1156701156'}]",['https://authors.elsevier.com/c/1gQ5Nc24a-ep9'],[],1,1,5,"['regret', 'timepressure', 'search', 'econtwitter']",[],https://twitter.com/RationalityCRC/status/1620724598294585345,False,,0,,,,,,,,[],,,,
1620724205062074368,1620724205062074368,2023-02-01 10:02:16 UTC,2023-02-01,10:02:16,+0000,2326421978,rania_nasir,Rania Nasir,,"Want to know how climate change impacts trade in developing countries?  In one hour, @The_IGC is hosting an online discussion with trade policymakers and economists to understand just that.   Register:  https://t.co/YeppaCQRg9  #EconTwitter #ClimateCrisis #Trade  https://t.co/kDx5b3n3R5",en,"[{'screen_name': 'the_igc', 'name': 'international growth centre', 'id': '207424440'}]",['https://tinyurl.com/IGCfirms'],['https://pbs.twimg.com/media/Fn33wYzXoAACG-H.jpg'],0,1,7,"['econtwitter', 'climatecrisis', 'trade']",[],https://twitter.com/rania_nasir/status/1620724205062074368,False,,1,https://pbs.twimg.com/media/Fn33wYzXoAACG-H.jpg,,,,,,,[],,,,
1620723639711563776,1620723639711563776,2023-02-01 10:00:01 UTC,2023-02-01,10:00:01,+0000,2397734442,cesifonetwork,CESifo,,Do Role Models Matter in Large Classes? New Evidence on Gender Match Effects in Higher Education | @maurer_se Guido Schwerdt @SimonWiederhold | #EconTwitter #cesifoworkingpapers  https://t.co/Vr6maCOCHd  https://t.co/6GWaqh7i5B,en,"[{'screen_name': 'maurer_se', 'name': 'stephan maurer', 'id': '1286331716861296648'}, {'screen_name': 'simonwiederhold', 'name': 'simon wiederhold', 'id': '1380849554740875265'}]",['https://www.cesifo.org/en/publications/2023/working-paper/do-role-models-matter-large-classes-new-evidence-gender-match'],['https://pbs.twimg.com/media/FnkhW9OXgAAF6BW.png'],0,2,10,"['econtwitter', 'cesifoworkingpapers']",[],https://twitter.com/CESifoNetwork/status/1620723639711563776,False,,1,https://pbs.twimg.com/media/FnkhW9OXgAAF6BW.png,,,,,,,[],,,,
1620723188513767424,1620723188513767424,2023-02-01 09:58:14 UTC,2023-02-01,09:58:14,+0000,1096495990670934016,inttlcsoc,International Telecommunications Society,,"#JobAlert: @ESRIDublin  is recruiting for a 3-year #postdoc fellow to join their Electronic Communications Research Programme.  Applications are open until 📅 10 February, 5pm GMT. For more info ➡️ https://t.co/6t5Q02DHL8  #AcademicChatter #AcademicTwitter #EconTwitter",en,"[{'screen_name': 'esridublin', 'name': 'esri dublin', 'id': '52055561'}]",['https://bit.ly/3jhEr0K'],[],0,2,2,"['jobalert', 'postdoc', 'academicchatter', 'academictwitter', 'econtwitter']",[],https://twitter.com/IntTlcSoc/status/1620723188513767424,False,,0,,,,,,,,[],,,,
1620714425903878145,1620714425903878145,2023-02-01 09:23:25 UTC,2023-02-01,09:23:25,+0000,2394050364,ifo_institut,ifo Institut,,Flood Events and Plant Level Trade: A Chinese Experience | Jasmin Gröschl @sandkampa |  https://t.co/iEEJIEiLhG #EconTwitter  https://t.co/oztFo2Upvg,en,"[{'screen_name': 'sandkampa', 'name': 'alexander sandkamp', 'id': '339014666'}]",['https://www.ifo.de/publikationen/2023/working-paper/flood-events-and-plant-level-trade-chinese-experience'],['https://pbs.twimg.com/media/Fn3vGgVWIAIypIr.png'],0,2,5,['econtwitter'],[],https://twitter.com/ifo_Institut/status/1620714425903878145,False,,1,https://pbs.twimg.com/media/Fn3vGgVWIAIypIr.png,,,,,,,[],,,,
1620706046317830145,1620706046317830145,2023-02-01 08:50:07 UTC,2023-02-01,08:50:07,+0000,1100859421,royaleconsoc,Royal Economic Society,,DEADLINE APPROACHING - There's still time to apply for the @DiscoverEcon Grant! Get support for your #economics outreach activities.  #EconTwitter   More info 👇👇👇,en,"[{'screen_name': 'discoverecon', 'name': 'discover economics', 'id': '1059462147720273920'}]",[],[],0,1,5,"['economics', 'econtwitter']",[],https://twitter.com/RoyalEconSoc/status/1620706046317830145,False,https://twitter.com/RoyalEconSoc/status/1618896623630786560,0,,,,,,,,[],,,,
1620704015574261760,1620704015574261760,2023-02-01 08:42:03 UTC,2023-02-01,08:42:03,+0000,480501022,inomics,INOMICS,,New Post: (Senior) Analystin/Analyst (m/w/d)  https://t.co/Pv6MaJNDSv #EconTwitter,en,[],['http://dlvr.it/Shm8pm'],[],0,1,2,['econtwitter'],[],https://twitter.com/INOMICS/status/1620704015574261760,False,,0,,,,,,,,[],,,,
1620701217419825152,1620701217419825152,2023-02-01 08:30:56 UTC,2023-02-01,08:30:56,+0000,1394936800603430914,demmunimi,demm_unimi,,Tomorrow 📅⏰ in hybrid format: #brownbag #seminar @LaStatale   #Gentrification &amp; #Crime: Empirical Investigation Across #American #Cities 🇺🇸🏬🏡🏢  Speaker: Alessandro #Corvasce  Check it out!  #economics #EconTwitter    https://t.co/qUsXhanR99  https://t.co/yaam14UrIm,en,"[{'screen_name': 'lastatale', 'name': 'università degli studi di milano', 'id': '145578712'}]",['https://www.demm.unimi.it/ecm/home/aggiornamenti-e-archivi/tutte-le-notizie/content/brown-bag-seminar-alessandro-corvasce-universita-di-milano.0000.UNIMIDIRE-102588'],['https://pbs.twimg.com/media/Fn3gtleWYAE9Fg7.jpg'],0,0,2,"['brownbag', 'seminar', 'gentrification', 'crime', 'american', 'cities', 'corvasce', 'economics', 'econtwitter']",[],https://twitter.com/DemmUnimi/status/1620701217419825152,False,,1,https://pbs.twimg.com/media/Fn3gtleWYAE9Fg7.jpg,,,,,,,[],,,,
1620693777990959104,1620693777990959104,2023-02-01 08:01:22 UTC,2023-02-01,08:01:22,+0000,481338876,ubeconomics,UB School of Economics,,"Today's #Seminar: 'Food regimes at a national scale: a conceptual map'  🎙️@NoeliaParajua (@UniBarcelona) ⏰14:30 CET 📍In person. Room 2019, 696 Building 🔗More information:  https://t.co/uRtoLbhhLj 🗃️PhD in Economic History seminar  #EconTwitter",en,"[{'screen_name': 'noeliaparajua', 'name': 'noelia parajuá', 'id': '1079339971381813253'}, {'screen_name': 'unibarcelona', 'name': 'universitat de barcelona', 'id': '188725330'}]",['https://bit.ly/3R9Dd3Y'],[],0,2,6,"['seminar', 'econtwitter']",[],https://twitter.com/ubeconomics/status/1620693777990959104,False,,0,,,,,,,,[],,,,
1620693430304374785,1620693430304374785,2023-02-01 07:59:59 UTC,2023-02-01,07:59:59,+0000,1304081444709556226,leibnizios,Leibniz-Institut für Ost- & Südosteuropaforschung,,"#CfP for our Summer Academy 2023: ""The role of #migration in social and economic development of Central &amp; #EasternEurope &amp; #CentralAsia"". With @APBTutzing &amp; #EACES. Deadline: April 10. #Econtwitter #Economics #Sociology #PopulationStudies #PoliticalStudies  https://t.co/62zQy6Fduq",en,"[{'screen_name': 'apbtutzing', 'name': 'apb tutzing', 'id': '773247224'}]",['https://leibniz-ios.de/en/knowledge-transfer/news/newsdetail/summer-academy-the-role-of-migration-in-social-and-economic-development-of-central-and-eastern-europe-and-central-asia'],[],0,4,3,"['cfp', 'migration', 'easterneurope', 'centralasia', 'eaces', 'econtwitter', 'economics', 'sociology', 'populationstudies', 'politicalstudies']",[],https://twitter.com/LeibnizIOS/status/1620693430304374785,False,,0,,,,,,,,[],,,,
1620679601776386048,1620679601776386048,2023-02-01 07:05:02 UTC,2023-02-01,07:05:02,+0000,2448243565,akioyamachan,Akio Yamazaki,,"#EconTwitter Officially all my dissertation chapters are published. This one certainly took the longest, but happy to find a decent home. @GRIPS_Info   Do Carbon Taxes Kill Jobs? Firm-Level Evidence From British Columbia @ Climate Change Economics  https://t.co/1ec8LzzXKy",en,"[{'screen_name': 'grips_info', 'name': '政策研究大学院大学', 'id': '2874565722'}]",['https://www.worldscientific.com/doi/10.1142/S2010007823500100#.Y9oMzvFMFLQ.twitter'],[],0,0,19,['econtwitter'],[],https://twitter.com/AkioYamachan/status/1620679601776386048,False,https://twitter.com/AkioYamachan/status/1412204556067344385,0,,,,,,,,[],,,,
1620659797594112002,1620659797594112002,2023-02-01 05:46:20 UTC,2023-02-01,05:46:20,+0000,2647128003,mogens_fosgerau,Mogens Fosgerau,,"Theory question for #EconTwitter :  When demand is a high-dimensional correspondence, is there a mathematically neat way to talk about substitutes and complements?",en,[],[],[],2,1,2,['econtwitter'],[],https://twitter.com/mogens_fosgerau/status/1620659797594112002,False,,0,,,,,,,,[],,,,
1620656623755710465,1620656623755710465,2023-02-01 05:33:44 UTC,2023-02-01,05:33:44,+0000,1153198855548260353,econtweetingbot,EconTweeting Bot,,"Welcome to the daily review of the #EconTwitter list by @MakronomMagazin, today with tweets by @DinaPomeranz, @kienzler_daniel, @AnAudretsch and @GuntherSchnabl. #rstats  https://t.co/hgtdPiee6s",en,"[{'screen_name': 'makronommagazin', 'name': 'makronom', 'id': '2994746043'}, {'screen_name': 'dinapomeranz', 'name': 'dina d. pomeranz', 'id': '61016265'}, {'screen_name': 'kienzler_daniel', 'name': 'daniel kienzler', 'id': '931274146876665856'}, {'screen_name': 'anaudretsch', 'name': 'andreas audretsch', 'id': '995519538'}, {'screen_name': 'guntherschnabl', 'name': 'gunther schnabl', 'id': '999019154618363904'}]",[],['https://pbs.twimg.com/media/Fn26ms1XoAAychY.jpg'],1,1,3,"['econtwitter', 'rstats']",[],https://twitter.com/EconTweetingBot/status/1620656623755710465,False,,1,https://pbs.twimg.com/media/Fn26ms1XoAAychY.jpg,,,,,,,[],,,,
1620637034569424898,1620637034569424898,2023-02-01 04:15:53 UTC,2023-02-01,04:15:53,+0000,415290813,joules1971,🦉☭ Grumpy Jules ✌🏽❤️ #MMT,,"With W-2s hitting people’s mailboxes and tax season fast approaching, just a small reminder… #taxes #Congress #IRS #EconTwitter  https://t.co/pJmAx7DP2i",en,[],[],['https://pbs.twimg.com/media/Fn2oyocWQAAk6_J.jpg'],1,13,20,"['taxes', 'congress', 'irs', 'econtwitter']",[],https://twitter.com/joules1971/status/1620637034569424898,False,,1,https://pbs.twimg.com/media/Fn2oyocWQAAk6_J.jpg,,,,,,,[],,,,
1620599886520668160,1620599886520668160,2023-02-01 01:48:16 UTC,2023-02-01,01:48:16,+0000,1605974630577176579,athenatsouderou,Athena Tsouderou,,"I was showing #ChatGPT today in class. Questions using present value and annuity formulas. It got all answers wrong 😣 Bright side, students will not be using it to do their homework. #EconTwitter #AcademicTwitter #AcademicChatter",en,[],[],[],1,1,4,"['chatgpt', 'econtwitter', 'academictwitter', 'academicchatter']",[],https://twitter.com/AthenaTsouderou/status/1620599886520668160,False,,0,,,,,,,,[],,,,
1620578783983206402,1620578783983206402,2023-02-01 00:24:25 UTC,2023-02-01,00:24:25,+0000,1447156087006777349,evasticity,Eva Ma,,"Does anyone know how to get around Stata's limit of 65,536 value labels? I have over 1 million groups with a unique ID and I want to add labels for each ID.  #econtwitter #stata",en,[],[],[],2,0,2,"['econtwitter', 'stata']",[],https://twitter.com/evasticity/status/1620578783983206402,False,,0,,,,,,,,[],,,,
1620578277755858950,1620578277755858950,2023-02-01 00:22:24 UTC,2023-02-01,00:22:24,+0000,2192416092,drgem2015,DrGem,,"#EconTwitter Why FTC chair Khan’s &amp; DOJ antitrust chief Kanter`s lawsuits against mergers are based on ideology, wasting tax payers money &amp; bad for the economy   https://t.co/9PUeI34VGQ  #Antitrust #bloomberg #wsj #cnbc #nytimes #wapo #mergers  https://t.co/16iYB8jI6s",en,[],['https://drivebycuriosity.blogspot.com/2023/01/economics-antitrust-are-mergers-really.html'],['https://pbs.twimg.com/media/Fn1zVUIXEAAC9P1.png'],0,1,2,"['econtwitter', 'antitrust', 'bloomberg', 'wsj', 'cnbc', 'nytimes', 'wapo', 'mergers']",[],https://twitter.com/DrGem2015/status/1620578277755858950,False,,1,https://pbs.twimg.com/media/Fn1zVUIXEAAC9P1.png,,,,,,,[],,,,
1620577966869876736,1620577966869876736,2023-02-01 00:21:10 UTC,2023-02-01,00:21:10,+0000,1441158743316516870,noahliuhx,Haoxuan (Noah) Liu,,"Hi #EconTwitter, check my new work, ""Predoc's Stata-tistic Guide to Experimental Economics."" It is a brief intro-level data analysis tutorial written in Stata for predocs and graduate students in experimental economics. Feel free to share!   https://t.co/BXJOZVyjBj",en,[],['https://sites.google.com/view/haoxuan-noah-liu/predocs-stata-tistic-guide'],[],1,1,7,['econtwitter'],[],https://twitter.com/Noahliuhx/status/1620577966869876736,False,,0,,,,,,,,[],,,,
1620556878983090176,1620556878983090176,2023-01-31 22:57:23 UTC,2023-01-31,22:57:23,+0000,2209319457,hallamartin,Martin Halla,,"Academic journals' #AcceptanceRates #EconTwitter, look our journals seem quite blue 😖  https://t.co/PhLEw8o1wQ",en,[],[],['https://pbs.twimg.com/media/Fn1f4f9WIAENfRA.jpg'],1,0,6,"['acceptancerates', 'econtwitter']",[],https://twitter.com/HallaMartin/status/1620556878983090176,False,,1,https://pbs.twimg.com/media/Fn1f4f9WIAENfRA.jpg,,,,,,,[],,,,
1620555923487076353,1620555923487076353,2023-01-31 22:53:35 UTC,2023-01-31,22:53:35,+0000,705281586,dlmillimet,Daniel Millimet 🇺🇦,,"#EconTwitter   Last week I was sick. This week is the Great Blizzard. So, another new post of #EconometricSausage called  ""Tail Wagging the Dog""   with special guest appearance by @SHamiltonian!    https://t.co/ltzucK2Pfi  Thanks for reading! We will get through this together!",en,"[{'screen_name': 'shamiltonian', 'name': 'steven hamilton', 'id': '2997573846'}]",['https://dlm-econometrics.blogspot.com/2023/01/tail-wagging-dog.html'],[],0,5,15,"['econtwitter', 'econometricsausage']",[],https://twitter.com/dlmillimet/status/1620555923487076353,False,,0,,,,,,,,[],,,,
1620553135055081477,1620553135055081477,2023-01-31 22:42:30 UTC,2023-01-31,22:42:30,+0000,971099944722448384,jevaygrooms,Dr. Jevay Grooms,,The call for papers for the @nberpubs Conference on Racial &amp; Ethnic Health Disparities closes tonight 11:59 est! Few hours left to submit your abstracts. #EconTwitter,en,"[{'screen_name': 'nberpubs', 'name': 'nber', 'id': '41821987'}]",[],[],0,8,10,['econtwitter'],[],https://twitter.com/jevaygrooms/status/1620553135055081477,False,https://twitter.com/nberpubs/status/1612492430145916928,0,,,,,,,,[],,,,
1620546815828561922,1620546815828561922,2023-01-31 22:17:23 UTC,2023-01-31,22:17:23,+0000,2723891737,owenozier,Owen Ozier,,Paper submitted! Get your manuscript out! #econtwitter  https://t.co/Sg821Hr0KT,en,[],[],['https://pbs.twimg.com/media/Fn1WvRIXwAAULTF.jpg'],5,0,72,['econtwitter'],[],https://twitter.com/OwenOzier/status/1620546815828561922,False,,1,https://pbs.twimg.com/media/Fn1WvRIXwAAULTF.jpg,,,,,,,[],,,,
1620544740168200193,1620544740168200193,2023-01-31 22:09:08 UTC,2023-01-31,22:09:08,+0000,1115294026654076928,stevedundas,Steven J. Dundas,,"If anyone is looking for course content for simple, concise definitions of economic terms, @OSUAppliedEcon faculty have developed a free YouTube catalog w/ short videos explaining things like externalities, public goods &amp; nonmarket values. #EconTwitter  https://t.co/10GIYFNXFq",en,"[{'screen_name': 'osuappliedecon', 'name': 'osu applied economics', 'id': '1579913377064792069'}]",['https://tinyurl.com/y66zr53w'],[],1,5,20,['econtwitter'],[],https://twitter.com/SteveDundas/status/1620544740168200193,False,,0,,,,,,,,[],,,,
1620537405685260288,1620537405685260288,2023-01-31 21:40:00 UTC,2023-01-31,21:40:00,+0000,1009529960254590977,phdei_econ,PhD Excellence Initiative,,"DEADLINE TOMORROW: Econ predoc hopefuls, it's not too late to chase yr dreams! Our app portal stays open all day Feb 1. Hustling? With app form on time (site link in bio), we offer short grace for supporting docs. #EconTwitter pls share/RT for max oppty. Can't wait to read you!  https://t.co/KWguk3Nwpf",en,[],[],['https://pbs.twimg.com/media/Fn1OKRJXoAAEkN1.jpg'],0,2,4,['econtwitter'],[],https://twitter.com/PhDEI_Econ/status/1620537405685260288,False,,1,https://pbs.twimg.com/media/Fn1OKRJXoAAEkN1.jpg,,,,,,,[],,,,
1620536568829313025,1620536568829313025,2023-01-31 21:36:40 UTC,2023-01-31,21:36:40,+0000,1196846744,trendwhizo,trendwhizo,,🧵Target Rate Probabilities for 1 Feb 2023  #econtwitter #federalreserve #FOMC #Powell #jeromepowell #centralbank #monetarypolicy #rates #bonds #federalfundsrate #interestrates #housing #realestate  https://t.co/Jbf14LjGu8,en,[],[],['https://pbs.twimg.com/media/Fn1MZM0X0AcHIXE.png'],1,1,2,"['econtwitter', 'federalreserve', 'fomc', 'powell', 'jeromepowell', 'centralbank', 'monetarypolicy', 'rates', 'bonds', 'federalfundsrate', 'interestrates', 'housing', 'realestate']",[],https://twitter.com/trendwhizo/status/1620536568829313025,False,,1,https://pbs.twimg.com/media/Fn1MZM0X0AcHIXE.png,,,,,,,[],,,,
1620535856980443139,1620535856980443139,2023-01-31 21:33:51 UTC,2023-01-31,21:33:51,+0000,3341083694,siepr,Stanford Econ Policy,,"Black taxpayers are 3-5x more likely to be audited by @IRSnews, a product of algorithmic discrimination &amp; policy choices by the agency, reports @jimtankersley for @nytimes. Research by @SIEPR/@StanfordHAI/@StanfordLaw's @DanHo1 is cited:  https://t.co/SZR2z6g8hF #EconTwitter",en,"[{'screen_name': 'irsnews', 'name': 'irsnews', 'id': '72631996'}, {'screen_name': 'jimtankersley', 'name': 'jim tankersley', 'id': '133947893'}, {'screen_name': 'nytimes', 'name': 'the new york times', 'id': '807095'}, {'screen_name': 'siepr', 'name': 'stanford econ policy', 'id': '3341083694'}, {'screen_name': 'stanfordhai', 'name': 'stanford hai', 'id': '1067218780806307841'}, {'screen_name': 'stanfordlaw', 'name': 'stanford law school', 'id': '16017961'}, {'screen_name': 'danho1', 'name': 'dan ho', 'id': '39451990'}]",['https://nyti.ms/3WNKS9f'],[],4,3,12,['econtwitter'],[],https://twitter.com/SIEPR/status/1620535856980443139,False,,0,,,,,,,,[],,,,
1620532667908509696,1620532667908509696,2023-01-31 21:21:10 UTC,2023-01-31,21:21:10,+0000,2981738470,economicethics,SeTh,,RIP Luigi L. Pasinetti (1930-2023)  https://t.co/QulwaTC9Tq  cc #EconTwitter @PluralEcon @Memogruppe @_politoekonomie @PluralEcon_Wien @WOetsch,it,"[{'screen_name': 'pluralecon', 'name': 'plurale ökonomik', 'id': '1548484621'}, {'screen_name': 'memogruppe', 'name': 'arbeitsgruppe alternative wirtschaftspolitik e.v.', 'id': '1594350143272271873'}, {'screen_name': '_politoekonomie', 'name': 'politik & ökonomie blog', 'id': '1478063670705938434'}, {'screen_name': 'pluralecon_wien', 'name': 'pluraleökonomik wien', 'id': '2478745291'}, {'screen_name': 'woetsch', 'name': 'walter otto oetsch', 'id': '447077477'}]",['https://bergamo.corriere.it/notizie/cronaca/23_gennaio_31/morto-luigi-pasinetti-economista-professore-emerito-dell-universita-cattolica-f039a8ea-a193-11ed-8104-5554690e695f.shtml'],[],0,1,3,['econtwitter'],[],https://twitter.com/EconomicEthics/status/1620532667908509696,False,,0,,,,,,,,[],,,,
1620531195628126208,1620531195628126208,2023-01-31 21:15:19 UTC,2023-01-31,21:15:19,+0000,2981738470,economicethics,SeTh,,"Ich stimme @AchimTruger hier⬇️ zu. Der »Witz« an der Sache ist aber auch, was alles als »Provokation« angesehen wird. Bereits das, was Achim hier kritisch aufwirft, mag unter bestimmten Leuten (teils in der Profession selbst) unterirdische Reaktionen provozieren .😣  #EconTwitter",de,"[{'screen_name': 'achimtruger', 'name': 'achim truger', 'id': '3352338183'}]",[],[],0,0,3,['econtwitter'],[],https://twitter.com/EconomicEthics/status/1620531195628126208,False,https://twitter.com/AchimTruger/status/1620509831902949376,0,,,,,,,,[],,,,
1620528076106104832,1620528076106104832,2023-01-31 21:02:55 UTC,2023-01-31,21:02:55,+0000,3717993329,nummoose,Namrata Narain,,"In anticipation of the FOMC meeting tomorrow, @ksangani8 and I have an interesting result to share!  Market volatility is 3x higher during Chair Powell’s conferences compared to his predecessors. This difference set in at the advent of the Covid-19 pandemic. #EconTwitter  https://t.co/kGqyOyRYxu",en,"[{'screen_name': 'ksangani8', 'name': 'kunal sangani', 'id': '756152546'}]",[],['https://pbs.twimg.com/media/Fn1BH1jaAAE2wVl.jpg'],2,9,49,['econtwitter'],[],https://twitter.com/nummoose/status/1620528076106104832,False,,1,https://pbs.twimg.com/media/Fn1BH1jaAAE2wVl.jpg,,,,,,,[],,,,
1620528074797518850,1620528074797518850,2023-01-31 21:02:55 UTC,2023-01-31,21:02:55,+0000,756152546,ksangani8,Kunal Sangani,,"How will markets react to the FOMC conference tmrw? While the Chair’s press conference typically reinforces the market’s read of the FOMC statement, @nummoose and I find a break in the pattern recently: Chair Powell’s latest conferences tend to go the other way. 1/ #econtwitter  https://t.co/d5Q9rSYy70",en,"[{'screen_name': 'nummoose', 'name': 'namrata narain', 'id': '3717993329'}]",[],['https://pbs.twimg.com/media/Fn1BlxXacAA4oQZ.png'],3,11,72,['econtwitter'],[],https://twitter.com/ksangani8/status/1620528074797518850,False,,1,https://pbs.twimg.com/media/Fn1BlxXacAA4oQZ.png,,,,,,,[],,,,
